date,QQQ_20D_RETURN,VIX,US10Y,USDJPY,RET_QQQ,RET_SP500,RET_NASDAQ,RET_DOW,RET_VIX,RET_US10Y,RET_USDJPY,RET_GOLD,RET_TLT,RET_QQQ_MA20,RET_SP500_MA20,RET_NASDAQ_MA20,RET_DOW_MA20,RET_VIX_MA20,RET_US10Y_MA20,RET_USDJPY_MA20,RET_GOLD_MA20,RET_TLT_MA20,RET_QQQ_MA60,RET_SP500_MA60,RET_NASDAQ_MA60,RET_DOW_MA60,RET_VIX_MA60,RET_US10Y_MA60,RET_USDJPY_MA60,RET_GOLD_MA60,RET_TLT_MA60,MRDI_Short,MRDI_Long,MA20_MRDI,MA60_MRDI,RiskScore,RET_QQQ_20D,RET_SP500_20D,wd_0_x_MRDI_Short,wd_0_x_MRDI_Long,wd_0_x_RET_QQQ,wd_0_x_RET_SP500,wd_1_x_MRDI_Short,wd_1_x_MRDI_Long,wd_1_x_RET_QQQ,wd_1_x_RET_SP500,wd_2_x_MRDI_Short,wd_2_x_MRDI_Long,wd_2_x_RET_QQQ,wd_2_x_RET_SP500,wd_3_x_MRDI_Short,wd_3_x_MRDI_Long,wd_3_x_RET_QQQ,wd_3_x_RET_SP500,wd_4_x_MRDI_Short,wd_4_x_MRDI_Long,wd_4_x_RET_QQQ,wd_4_x_RET_SP500,m_1_x_RET_QQQ,m_1_x_RET_SP500,m_2_x_RET_QQQ,m_2_x_RET_SP500,m_3_x_RET_QQQ,m_3_x_RET_SP500,m_4_x_RET_QQQ,m_4_x_RET_SP500,m_5_x_RET_QQQ,m_5_x_RET_SP500,m_6_x_RET_QQQ,m_6_x_RET_SP500,m_7_x_RET_QQQ,m_7_x_RET_SP500,m_8_x_RET_QQQ,m_8_x_RET_SP500,m_9_x_RET_QQQ,m_9_x_RET_SP500,m_10_x_RET_QQQ,m_10_x_RET_SP500,m_11_x_RET_QQQ,m_11_x_RET_SP500,m_12_x_RET_QQQ,m_12_x_RET_SP500
2018-09-06,0.004940438538271419,14.649999618530272,2.878999948501587,111.4489974975586,-0.008939872776117519,-0.0036523050860121087,-0.009060463018809917,0.0008038080500361033,0.0531991214403813,-0.00792556936608757,-0.00010767028606739615,0.0019414156485668688,0.0036760830332316363,2.7738898973883596e-05,0.00035259066642221446,0.0002686129650123881,0.0007260952257001074,0.01713242719407842,-0.001549131431565215,5.6830462895146594e-05,-0.00043109597182577344,0.0007425581301760742,0.0007642330336157299,0.0005977332968330455,0.0006259360280306344,0.0004578380333632226,0.005742507122902007,-0.00028488273410074983,0.00027265176964359484,-0.0013151174566544503,0.00021053837551399668,1.9638784768834816,2.014934533365073,2.244596660090723,3.1017302345255877,0.442427560999352,5.4908508258177946e-05,0.006856897266371398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638784768834816,2.014934533365073,5.4908508258177946e-05,0.006856897266371398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4908508258177946e-05,0.006856897266371398,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,-0.003510750204019364,14.880000114440918,2.941999912261963,110.49500274658205,-0.003850071751097195,-0.002213344827027508,-0.002548356621520975,-0.0030516416933730195,0.015699692962430234,0.021882585928202358,-0.008559922228079664,-0.0027302937827557994,-0.008489820374946166,-0.0002252696409500432,0.0002550424233533244,0.00011157740700212248,0.000661617075171994,0.018283376716273024,-0.0004213645060477833,-0.00037341321585979137,-0.0007072421010742514,0.0002675115333566569,0.0006551611853034971,0.0005430324219086439,0.0005520279507588859,0.00040317135995517896,0.005771546789360526,-3.366735451048597e-05,0.00016812270716645705,-0.00139043039260807,9.971970183960676e-05,3.3173102611202863,2.1348245080886055,2.165810094540346,3.069983385661773,0.6065178847704644,-0.004999423893825572,0.004892039300003148,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,3.3173102611202863,2.1348245080886055,-0.004999423893825572,0.004892039300003148,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.004999423893825572,0.004892039300003148,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-09-10,-0.012919483544620247,14.15999984741211,2.937000036239624,110.91999816894533,0.0033678328329604934,0.0018978268127400888,0.002735844055282266,-0.002294625445804499,-0.04838711434753651,-0.0016994820433202662,0.0038462863640811307,-0.000706542689065337,0.0036931949351726168,-2.6662087363737985e-05,0.0004220174872165139,0.0002265037205534115,0.0006925242086080585,0.013928536844392181,9.951823936289461e-05,2.2324212821211997e-05,-0.0006685957811189025,3.124904198954503e-05,0.0006236284733331654,0.000545606448608819,0.0005021939698557354,0.0003659675801119792,0.004978590468686941,-6.19920552324904e-05,8.862140388892769e-05,-0.0013467537452323153,0.00015708146837233687,2.024417365825554,1.9931516366078792,1.7694267770403211,2.9677791335314523,0.4467544604685676,-0.0010447414023191381,0.008252722559996872,2.024417365825554,1.9931516366078792,-0.0010447414023191381,0.008252722559996872,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0010447414023191381,0.008252722559996872,-0.0,0.0,-0.0,0.0,-0.0,0.0
2018-09-11,-0.0172933706256172,13.220000267028809,2.976999998092652,111.14800262451172,0.007704398709257765,0.003739841510076891,0.006096552523064069,0.0044084744712897805,-0.06638415187236713,0.013619326305573276,0.002055575724217995,0.0006186451072049959,-0.007610109061305104,0.0007406271659876673,0.0009647039583979388,0.0008650325098717826,0.0012972986949096265,0.0022242391315163033,0.002109272148621938,3.537374443302044e-05,-0.0006158771289946241,-0.0007123671636903361,0.0007529833577530287,0.0006750392715865601,0.0006213050482354154,0.0005181202758061128,0.0030618159488581395,5.2269961874775356e-05,0.00011291568196050335,-0.0013866523441893894,3.86376965368862e-05,2.0471467421540526,1.7758648261533412,1.203025768400745,3.131769394134713,0.42517036086586785,0.014403053859670889,0.01927443200692114,0.0,0.0,0.0,0.0,2.0471467421540526,1.7758648261533412,0.014403053859670889,0.01927443200692114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014403053859670889,0.01927443200692114,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,-0.05773356588444978,13.140000343322754,2.963000059127808,111.60700225830078,-0.0029487531615624007,0.00035667194221011833,-0.0022879024798410086,0.0010727084074875215,-0.006051431323006673,-0.004702700360703194,0.004129625570867823,0.008390716640166218,0.0023601468339595755,0.0006485804154705788,0.0011828371647755632,0.0008743753018044753,0.001598713338155522,-0.004233347268762821,0.0015241199773011582,0.00044979518060381805,0.0005578671432033278,-0.0004907746772723042,0.0005350959881295432,0.000639791307649525,0.000441666087071337,0.000553120071977418,0.004017115021623931,0.0001474438503339115,0.00021343175995606017,-0.0012725119141415331,-6.0361900521090545e-05,2.065184341700007,1.5229321196871286,1.4801812423750955,3.309574711900021,0.39910727092816106,0.012533532673719261,0.02373906930971459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065184341700007,1.5229321196871286,0.012533532673719261,0.02373906930971459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012533532673719261,0.02373906930971459,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,-0.07925420777738446,12.369999885559082,2.963000059127808,111.22000122070312,0.010679903598648455,0.005282254329749936,0.007477779824671904,0.005656785471932491,-0.05859972889231746,0.0,-0.0034675336651547317,-0.003591101333891067,0.0015128108773265758,0.0008692328427277962,0.0011274871423992195,0.0009210131799091026,0.0016587837471758627,-0.0021903995458792845,0.0012112960829372466,0.00026195334322995367,0.00032962200425173396,-0.00030300641564905975,0.0007712827170899642,0.0007447805917375095,0.0005977781212546533,0.0007035594006567613,0.0032329725992776633,0.0002719068150653388,9.471298125873773e-05,-0.001056792067817893,-5.0390570628309575e-05,1.8607994870587077,1.5989172829543443,1.1622075140304815,2.864148941166526,0.38477052777252674,0.01697406413993563,0.022612984544305048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8607994870587077,1.5989172829543443,0.01697406413993563,0.022612984544305048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01697406413993563,0.022612984544305048,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,-0.05085201129337524,12.06999969482422,2.99399995803833,112.01200103759766,-0.002926135558281695,0.00027548183892078804,-0.0004579554155177412,0.00033197011940244714,-0.02425223876397009,0.010462334894332459,0.007121019674535933,-0.006504970809317556,-0.0047846796016672855,0.0013346749405667325,0.0015213694761331664,0.0015128490532975824,0.0019471415433920114,-0.008399254465955752,0.002477072294271554,0.00035368398464230013,0.0008357156670635135,-0.0008335786459766903,0.0007321459300697257,0.0007848074184274411,0.0005887472383879895,0.0007775177661018744,0.002369668884221619,0.0004348786218819456,0.0002176143174643541,-0.001133617163076687,-0.00011490697264207224,2.7704051664373286,1.8811971821986466,1.635003706001434,2.9359826948079837,0.5174382380957929,0.026558176374853026,0.03073047885125879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7704051664373286,1.8811971821986466,0.026558176374853026,0.03073047885125879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026558176374853026,0.03073047885125879,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,-0.048638608052998356,13.68000030517578,3.000999927520752,111.9530029296875,-0.01440294868664782,-0.005569722252617426,-0.014263349426824057,-0.0035385948867431294,0.13338862063451007,0.0023379991918932586,-0.0005267123822773057,0.005220350246058381,0.0,0.0004499257217890906,0.0008469129392731422,0.0005912984990135373,0.0009826872534350439,0.00233438594470044,0.002260871738114678,0.0006284853884803987,0.0011372062278909912,-0.0008294355165267108,0.0005393064525607875,0.0007590354190954736,0.0003971498264136416,0.0009101437208751544,0.0031847433407728646,0.000661816506883911,0.00028100616309278216,-0.0010039507199902894,-0.00021191325303818547,2.8147091100155945,2.6497010509955614,1.8793871184670148,3.0425914944127337,0.6076692041725571,0.008452848867617213,0.016936064271082962,2.8147091100155945,2.6497010509955614,0.008452848867617213,0.016936064271082962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008452848867617213,0.016936064271082962,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,-0.028992684283625225,12.789999961853027,3.0480000972747803,111.69000244140624,0.00827146043563265,0.005369014643958003,0.007639491921686448,0.007092354841816029,-0.06505850317751993,0.015661503128677978,-0.0023492044107690235,-0.0014963310274803687,-0.010459992697889775,0.0008523827780283488,0.000949207885359854,0.0009104406257696152,0.0011209604398265461,0.002092611259538235,0.003009118350389195,0.0003174924765138365,0.0005988438648863892,-0.0014145212890993408,0.0005587895467185152,0.0008199830916719571,0.00040383682246460567,0.001056966230095176,0.0027995615507542277,0.0007212049235167217,0.00025199175496890176,-0.0009543861347577139,-0.00024020950820706765,2.3140473278642255,2.110508756412939,1.925145858626644,3.1390794385747087,0.49204701859483796,0.01656822396124613,0.019009721664959844,0.0,0.0,0.0,0.0,2.3140473278642255,2.110508756412939,0.01656822396124613,0.019009721664959844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01656822396124613,0.019009721664959844,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,-0.027864956858285272,11.75,3.0829999446868896,112.2770004272461,-0.000765484279705464,0.0012532727238796504,-0.0007629135749825933,0.006050179619009555,-0.08131352345229803,0.011482889204433633,0.005255600080658951,0.0038786565809445506,-0.005967550388186638,0.0008585847791185042,0.0008904706328196676,0.0008423596228131769,0.001249391689974233,-0.0013797082353459167,0.004453432562487087,0.000818551884480223,0.0005430642165834887,-0.002047654390668047,0.0006908412377302387,0.0009466294789962841,0.0005379645019779981,0.00129035125450692,-0.0009664018997831203,0.00108904303134811,0.00029703706274241494,-0.0008606383769597807,-0.00042722187987646415,2.7780205661538444,2.661414829119716,2.4854856126724623,3.1911762189429203,0.6048818808884764,0.01669443137046822,0.017815544521044613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7780205661538444,2.661414829119716,0.01669443137046822,0.017815544521044613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669443137046822,0.017815544521044613,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,-0.06078589653022559,11.800000190734863,3.078000068664551,112.31700134277344,0.011056495459045745,0.007840591898404803,0.00983516322207989,0.009513860057609014,0.004255335381690539,-0.0016217567667996535,0.00035626989833303924,0.0034246522572405347,0.004631125220636356,0.0012277645754049827,0.0011790734062216922,0.0010901585165491502,0.0016016319653959776,-0.002648125983232591,0.00400039737724005,0.0010748810773036465,0.0005678800247108873,-0.0016477819420061602,0.0009121089583231083,0.001046273768860767,0.0007453829621818027,0.001367706044862534,9.495736153821155e-05,0.001044754397950215,0.00036338671383140213,-0.0008438209085826117,-0.00034866266974366934,2.946509011319998,2.278537103142871,2.2324321306707384,2.8772746487591956,0.5811578969127,0.024173821184290567,0.023678304966689545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.946509011319998,2.278537103142871,0.024173821184290567,0.023678304966689545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024173821184290567,0.023678304966689545,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,-0.056494273472389,11.68000030517578,3.068000078201294,112.49500274658205,-0.005468226117008701,-0.00036853301202766087,-0.005140612517535281,0.0032456613513083266,-0.010169481662661739,-0.0032488597271524977,0.0015848126435051846,-0.006825928084458588,-0.0004265620559555927,0.000760306520053805,0.0011805543441594068,0.0006427122610399072,0.0019356454572284632,-0.0007849061590469552,0.004207155272025143,0.001069534158101859,0.00011598372337880414,-0.001866825148130674,0.0011964766829777743,0.001268876034883909,0.0010081046851241505,0.0016442562972887524,-0.004383417257307372,0.0011342854401143168,0.00039207504121468637,-0.000895263380432861,-0.0003931031315919746,2.1569108573379046,2.1029193028348625,2.4944946512978396,3.096762702057024,0.47369832552383195,0.014635672065099303,0.023708637124248755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1569108573379046,2.1029193028348625,0.014635672065099303,0.023708637124248755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014635672065099303,0.023708637124248755,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,-0.05427117734770359,12.199999809265137,3.078000068664551,112.52400207519533,0.0027814089964357525,-0.0035156877607932513,0.0007875385745343966,-0.006784797006749277,0.04452050432386789,0.003259449220457622,0.0002577832606360797,-0.0001761974045536574,-0.0025619024574212723,0.000971173472822201,0.001089333062377501,0.0007495248705606305,0.0017452754536828319,0.0007880584554643633,0.004405548474704641,0.0008763131553782277,0.0005794965010434694,-0.0020728654301080452,0.0011747502469605412,0.0011735382885377232,0.0009556875797954371,0.0015103481041323845,-0.002285378986916764,0.0011596234231166216,0.0004409422175752705,-0.0008106201032908581,-0.00045925898467047974,2.5059262678263887,2.033648705075595,2.6988712222207223,3.0241804926408213,0.5048933930311056,0.01892088798221314,0.021837792755031282,2.5059262678263887,2.033648705075595,0.01892088798221314,0.021837792755031282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01892088798221314,0.021837792755031282,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,-0.05903101502903607,12.420000076293944,3.101999998092652,112.78600311279295,0.001359536541843065,-0.0013050961134796202,0.0017790279102680717,-0.002629309172140437,0.01803280905477811,0.007797247853380984,0.002328401343408837,0.0015863250483771907,-0.0010273930637832995,0.0005745581376414288,0.0007141362714853661,0.0004099659996893379,0.0013539018956261416,0.003381882959202792,0.004706792011532651,0.0006405253217498408,-0.00021463054741909792,-0.002222576884738947,0.0014240612348781305,0.0012951926054600863,0.001242226675446482,0.001580130305052459,-0.004068165253069774,0.0015962917299881252,0.00041073668975213175,-0.0006891508458889843,-0.0006334482584543944,1.9333212896312961,1.2490305086154667,2.4833030027873804,2.8632460859473503,0.35401665440001645,0.010912903924593431,0.01421722621240562,0.0,0.0,0.0,0.0,1.9333212896312961,1.2490305086154667,0.010912903924593431,0.01421722621240562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010912903924593431,0.01421722621240562,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,-0.1027294456616179,12.890000343322754,3.061000108718872,112.96900177001952,0.0007059887636697848,-0.003289278113945082,-0.002135518109646073,-0.004036342639626045,0.03784221128354903,-0.013217243519983768,0.0016225298545560207,-0.005279352979018492,0.007027258486493659,0.00010020825330741556,0.00016615189440575274,-0.00014936529890860473,0.0006493947661219968,0.004565069088271217,0.003656685770076523,0.0007598135171999976,-0.0006669271478362216,-0.0015850093580486002,0.0012924595149468607,0.0011373931392365385,0.0010754516593528699,0.0014448156550259865,-0.002451048671028431,0.001258093822632328,0.0004199163909410201,-0.0007265412253036433,-0.0005204175133753338,2.1415439913301326,1.880939559517418,1.8808009986701735,2.820713682526645,0.44734911596065285,0.0014191452966827445,0.003186333775163197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1415439913301326,1.880939559517418,0.0014191452966827445,0.003186333775163197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014191452966827445,0.003186333775163197,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,-0.07948136919769222,12.40999984741211,3.055999994277954,112.7040023803711,0.008466061659938795,0.0027632870875580196,0.006457785671937444,0.0020712454854125983,-0.03723820660402799,-0.0016334904486530188,-0.002345770835329719,-0.008845643281780058,0.0006810078502197392,0.00045025868878219576,0.0002908523324586687,9.781752248111953e-05,0.0007253579912214813,0.0013051317973201081,0.0029429885523386268,0.0007076732680991793,-0.0007121432233499425,-0.001250769372110183,0.0013887802166506092,0.0011708078685291705,0.0011683783487453285,0.0014412353925024471,-0.002319954278943165,0.001219160203330514,0.00033983913818276995,-0.0009345900959836988,-0.0004517565311586295,1.9286218759159808,1.741897900804359,1.7195653836805302,2.7233294145665257,0.4081957344734173,0.008419833076473537,0.0056876157395509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9286218759159808,1.741897900804359,0.008419833076473537,0.0056876157395509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008419833076473537,0.0056876157395509,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,-0.10296569623670493,12.119999885559082,3.055999994277954,113.35700225830078,-0.00021560206166781892,-6.870120538793323e-06,0.0005446280818617311,0.0006951932018068874,-0.023368248623588994,0.0,0.005793936897873886,0.006336448595585686,-0.0026368111825043616,-0.00013740541315214737,5.437119939727398e-06,-0.0003709006699177786,0.0006439598553559855,0.0011367193661406595,0.0029429885523386268,0.0009861220472517195,-0.0006240314909978617,-0.0014488075760622833,0.0012735235933248304,0.0011195607429843103,0.0010500967489689575,0.0014282597613727466,-0.0022018636987507557,0.0011197103373994728,0.0004026147973590059,-0.0006618239698467884,-0.0004826647823305108,2.190862206879461,1.808670095867061,2.230492155322348,2.817568321556564,0.4448225055328214,-0.0032972220032964072,-2.0610078428906498e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.190862206879461,1.808670095867061,-0.0032972220032964072,-2.0610078428906498e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0032972220032964072,-2.0610078428906498e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2018-10-01,-0.123220703641155,12.0,3.0799999237060547,113.7959976196289,0.002045610056356617,0.003641105118425747,-0.0011247699713421433,0.007290729704122478,-0.009900980750178201,0.007853380063166826,0.003872679698496251,-0.001685016298392017,-0.007341056775869714,5.323591055736987e-05,0.00040900882856825804,-0.0002956293433305779,0.0012719463973064615,-0.00458281837737311,0.0037517492219824532,0.0009323713999820849,-0.0004630994803664412,-0.0019232627260875102,0.0015005222433717971,0.001262701672071583,0.0011745471197123177,0.0016405265730384774,-0.0029438020477644228,0.0014134278636012095,0.0004429214928240518,-0.0008587597302603611,-0.0006942912198347658,2.4912147212753295,2.6613609609824644,2.9543984711835196,3.6066706474958106,0.572923270943499,0.0005097604975261572,0.008086575239913518,2.4912147212753295,2.6613609609824644,0.0005097604975261572,0.008086575239913518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005097604975261572,0.008086575239913518,0.0,0.0,0.0,0.0
2018-10-02,-0.10675644413350593,12.050000190734863,3.055999994277954,113.9459991455078,-0.0022560419801189724,-0.0003966902079042267,-0.004696851046664174,0.004604988340410232,0.004166682561238533,-0.007792185072271751,0.0013181617017874458,0.011548397044346848,0.0061133010242460095,-0.00012392988763118006,0.00038245044274332063,-0.0006614018749133588,0.0015447164544055924,-0.001898504613253893,0.003484517061711151,0.0013174025199194305,0.00017151733335924458,-0.0015021848371363999,0.0009935603292131501,0.000969836822892874,0.0006837015491356124,0.0015230935108843065,-1.3969473024359284e-05,0.0013246666943592278,0.0005087856829108024,-0.0006957848422789385,-0.0006948584872292829,3.070704581784488,2.8462582281833204,3.1412780299271197,3.8008607152182936,0.6581995483274505,-0.00303080403214695,0.0075511841937643265,0.0,0.0,-0.0,0.0,3.070704581784488,2.8462582281833204,-0.00303080403214695,0.0075511841937643265,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.00303080403214695,0.0075511841937643265,-0.0,0.0,-0.0,0.0
2018-10-03,-0.08674421384637265,11.609999656677246,3.1610000133514404,113.5770034790039,0.0010769272695401177,0.0007115197468861023,0.0031926845492646905,0.0020337377684120916,-0.03651456656373575,0.03435864504911268,-0.0032383380660226946,-0.003951915050342092,-0.01737153533331437,0.0007871243975560826,0.0006406670079232235,0.00020339020759834736,0.0016268193022809575,-0.007806659919538134,0.004343703676712968,0.0009473765419629021,5.761572137181203e-05,-0.0019491242365778706,0.0008615543310630006,0.0008346457205465859,0.0005899163018857604,0.0013388401611203287,0.00022512371575539314,0.001726583093758118,0.00047847750529963855,-0.0008023143078857931,-0.0008771168230664002,3.6874909325912455,2.932472266010853,3.132532139989432,3.7219098512437827,0.7370383210585377,0.015451928018144434,0.01277778538445773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6874909325912455,2.932472266010853,0.015451928018144434,0.01277778538445773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015451928018144434,0.01277778538445773,0.0,0.0,0.0,0.0
2018-10-04,-0.056585114031176054,14.220000267028809,3.197000026702881,114.48600006103516,-0.019198869596939283,-0.008169482334351885,-0.018140616611087346,-0.007488714439053301,0.22480626076939414,0.011388805188036422,0.008003350627218131,0.0005290529796948551,-0.007053785346957997,0.00027417455651499443,0.0004148081455062347,-0.00025061747201552407,0.0012121931778264871,0.0007736970469125082,0.005309422404419168,0.0013529275876271785,-1.300241207178865e-05,-0.002485617655587352,0.000529344233484121,0.0006405998952928224,0.00028112623612466803,0.0011177880034950885,0.004037562234112983,0.001840638868331862,0.0005317187237608101,-0.0007627230531066139,-0.0009933174807026546,5.1010454313274005,3.990992421768508,3.2304898417191215,3.9457365459272515,1.0045419700100002,0.004940438538271419,0.00818611844618311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1010454313274005,3.990992421768508,0.004940438538271419,0.00818611844618311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004940438538271419,0.00818611844618311,0.0,0.0,0.0,0.0
2018-10-05,-0.05978364010895376,14.81999969482422,3.2249999046325684,113.8939971923828,-0.01222733545390553,-0.005527978766503461,-0.011556501993278179,-0.006776070597882988,0.04219405179524505,0.008758172566724731,-0.005170962985314831,0.002819877382429281,-0.008595220602530707,-0.0001446886286254223,0.00024907644853243703,-0.0007010247406033842,0.0010259717326009886,0.0020984149885532486,0.004653201736345286,0.0015223755497654201,0.00026450614618746536,-0.002490887666966579,0.0004101538389102803,0.0006667036302887008,0.0001800013793802735,0.0011514652692163933,0.003435417021116834,0.0021664430782353567,0.00046386233240863957,-0.0005349463596301285,-0.0012008084396919843,3.499995522066492,3.016022051075603,3.7007792964607655,4.316367299454033,0.7222107246312941,-0.003510750204019364,0.004836937628635463,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,3.499995522066492,3.016022051075603,-0.003510750204019364,0.004836937628635463,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.003510750204019364,0.004836937628635463,-0.0,0.0,-0.0,0.0
